Title,Timestamp,Article Text,Image URL Derived,Image URL 2,Source Name,Source URL
World Council of Optometry Launches New Education Initiative,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638574861635094956-66a1f050f377506fb3811f13.jpg,Healio,https://www.healio.com/news/optometry/20240723/world-council-of-optometry-prioritizes-myopia-management-with-education-ambassadors
Protein Instability Implicated in Development of Multiple Cancers,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638574844986777639-66a1e7a5cc033d4f9c13630e.jpg,Eureka News,http://dx.doi.org/10.1038/s41467-024-49581-7
Nintedanib Fails to Significantly Improve Thyroid Cancer PFS,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638574011994455492-66a0a4b1f377506fb3811e45.jpg,CancerNetwork,https://www.cancernetwork.com/view/brose-ms-robinson-bg-sherman-si-jarzab-b-lin-c-vaisman-f-et-al-cabozantinib-for-previous-systemicly-treated-radioiodine-refractory-differentiated-thyroid-cancer-update-results-from-the-phase-3-cosmic-311-trial-cancer-2022-128-4203-12-doi-10-1002-cncr-34493
Seborrheic Dermatitis More Prevalent Than Previous Estimates,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638574004665333065-66a0a217ec5c19dea90864fe.jpg,Healio,https://www.healio.com/news/dermatology/20240713/global-seborrheic-dermatitis-prevalence-greater-than-previously-reported
FDA Roundup for 23 July 2024,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638573999188349310-66a0a0c3cc033d4f9c1361a6.jpg,PR Newswire Medical Pharmaceuticals,https://www.prnewswire.com/news-releases/fda-roundup-july-23-2024-302204512.html
Smith & Nephew Gets FDA Device Clearance for Hip Replacement,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638573156680415025-669f575fec5c19dea90864bf.jpg,Healio,https://www.healio.com/news/orthopedics/20240722/smith-nephew-receives-fda-510k-clearance-for-tha-system
Beneluxa Consortium Agrees Libmeldy Reimbursement in MLD,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638573146769634645-669f5375cc033d4f9c13613f.jpg,BioSpace News,https://www.biospace.com/article/releases/orchard-therapeutics-announces-agreement-with-the-beneluxa-consortium-enabling-reimbursed-access-to-libmeldy/
Running Trials in APAC & Middle East May Ease Patient Recruitment,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638573142241495645-669f516cec5c19dea90864bb.jpg,https://www.clinicaltrialsarena.com/news/,https://www.clinicaltrialsarena.com/news/setting-up-trials-in-apac-and-middle-east-can-boost-patient-recruitment/
Artemisinin Resistance in Africa Threatens Efficacy in Malaria,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638572296785976422-669e0758cc033d4f9c1360e3.jpg,Eureka News,http://dx.doi.org/10.1126/science.adp5137
NICE Recommends First Oral GnRH Pill for Prostate Cancer,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638572288557951192-669e0452cc033d4f9c1360cc.png,Pharmaphorum,https://pharmaphorum.com/news/nice-backs-first-take-home-prostate-cancer-pill
EMA Accepts GSK's New Drug Application in Multiple Myeloma,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638572284174222247-669e02aaec5c19dea9086425.jpg,CancerNetwork,https://www.cancernetwork.com/view/ema-accepts-application-for-belantamab-mafodotin-in-r-r-multiple-myeloma
47% Gout Patients Treated with Pegloticase Achieve Remission Over a Year,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638569795963258432-669a362dec5c19dea908636e.jpg,HCPLive,https://www.hcplive.com/view/gout-remission-achieved-in-approximately-half-of-patients-treated-with-pegloticase
Stem cell Transplant 'Cures' Seventh HIV Patient,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638569791840992998-669a35216d41e2064db936c7.jpg,MedicalXpress,https://medicalxpress.com/news/2024-07-seventh-person-hiv-doctors.html
FDA Launches Rare Disease Centre to Hasten Drug Development,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638569788691322348-669a34086d41e2064db936c4.jpg,endpointnews,https://endpts.com/fda-announces-rare-disease-hub-in-bid-to-streamline-treatment-paths/
WHO Approves First Self-Test for Hepatitis C,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638568899216890269-6698d81eec5c19dea9086246.jpg,Contagion Live,https://www.contagionlive.com/view/who-prequalifies-first-self-test-for-hepatitis-c-virus
France's Early Access Device Scheme to Fund Glioblastoma Therapy,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638568888713978315-6698d40aec5c19dea9086244.jpg,Pharmaphorum,https://pharmaphorum.com/news/france-agrees-fund-experimental-glioblastoma-therapy
EMA’s Caution for Patients on GLP-1 Drugs Undergoing Surgery,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638568879437220566-6698d072ec5c19dea9086243.jpg,Google Alerts <googlealerts-noreply@google.com>,https://www.pharmtech.com/view/ema-s-prac-offers-recommendations-for-glucagon-like-peptide-1-receptor-agonists-and-glatiramer-acetate
US Bill Cutting Pharma ‘Patent Thickets’ Passes Senate Vote,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638567927695495020-66975c0fec5c19dea90861fe.jpg,Pharmaphorum,https://pharmaphorum.com/news/bill-would-cut-down-patent-thickets-clears-senate
FDA Roundup for 16 July 2024,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638567921577190914-66975a566d41e2064db935d5.jpg,PR Newswire Medical Pharmaceuticals,https://www.prnewswire.com/news-releases/fda-roundup-july-16-2024-302198681.html
Asia Pacific Off-track in Meeting WHO Target to Reduce Hepatitis,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638567912848764786-66975610ec5c19dea90861fd.jpg,News Medical Life Sciences,https://www.news-medical.net/news/20240701/Asia-Pacific-faces-hepatitis-crisis-Urgent-action-needed-to-meet-WHO-targets.aspx
First Malaria Vaccination Campaign Begins in Ivory Coast,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638567131162576087-669625626d41e2064db93569.jpg,MedicalXpress,https://medicalxpress.com/news/2024-07-era-malaria-begun-vaccination-campaign.html
New Labour Government Plans to Prioritize Pharma Sector,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638567126160301052-669623af6d41e2064db93568.jpg,Clinical Trials Arena,https://www.clinicaltrialsarena.com/news/new-labour-government-backs-pharma-reform-in-uk/
FDA Round-up of Major Approvals in Ophthalmology,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638567122964736969-669621c1285acc2a58a03538.jpg,Healio,https://www.healio.com/news/ophthalmology/20240715/fda-news-top-stories-in-ophthalmology
FDA Roundup for 12 July 2024,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638566245801030484-6694cba6285acc2a58a034c3.jpg,PR Newswire Medical Pharmaceuticals,https://www.prnewswire.com/news-releases/fda-roundup-july-12-2024-302196058.html
New AI Diabetes Training Module Achieves UK Recognition,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638566241331019696-6694c977cc033d4f9c135db5.jpg,News Medical Life Sciences,https://www.news-medical.net/news/20240713/Innovative-AI-diabetes-training-module-gets-national-recognition.aspx
Targeting Hindbrain Neurons for Weight Loss May Lower Side Effects,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638566232725569555-6694c692cc033d4f9c135db3.jpg,News Medical Life Sciences,https://www.news-medical.net/news/20240714/New-brain-targets-for-GLP1-based-obesity-drugs-may-reduce-weight-without-nausea.aspx
FDA's Project Optimus Tackles Challenges in Oncology Trial Design,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638563697117041595-6690e83ccc033d4f9c135cf0.jpg,Clinical Trials Arena,https://www.clinicaltrialsarena.com/news/navigating-project-optimus-in-early-oncology-clinical-trial-design/
Europe Strengthens Requirements for Reporting Clinical Trials,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638563687236167949-6690e47c6d41e2064db933f7.jpg,Clinical Trials Arena,https://www.clinicaltrialsarena.com/news/ema-rules-transparency-reporting-clinical-trial-information-system/
FDA Rejects Novo's Once Weekly Insulin Injection,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638563683403868033-6690e2e96d41e2064db933f6.jpg,Pharmaphorum,https://pharmaphorum.com/news/fda-rejects-novo-nordisks-weekly-basal-insulin
New Assay Developed Aiming for 'Global' HIV Cure,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638562786563885211-668f84aca349f61b2cbe0e67.jpg,Drug Target Review,https://www.drugtargetreview.com/news/151438/developing-a-globally-applicable-hiv-cure/
UK Mulls Regulatory Innovation Office to Quicken Trial Approvals,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638562782940491589-668f83aeb23fbed7821a8e46.jpg,Clinical Trials Arena,https://www.clinicaltrialsarena.com/news/uk-clinical-trial-sector-must-address-subpar-timelines-say-experts/
New Set of Cancer Mutations Identified in 'Junk' DNA,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638562779521194857-668f81eba349f61b2cbe0e66.jpg,MedicalXpress,https://medicalxpress.com/news/2024-07-class-cancer-mutations-junk-dna.html
Improved Long-term Health if Diabetes Onset Delayed by 4 Years,2024-07-10 07:42:00,"Apellis Pharma's marketing application for the eye disease treatment Syfovre was rejected by the EMA for a second time due to concerns about the drug's efficacy and safety profile. The CHMP cited lack of clinically meaningful benefit for patients, significant risk of adverse events, and reports of retinal vasculitis. Apellis plans to seek a re-evaluation of the decision, noting dissenting opinions within the panel. While approved in the US, the drug faces challenges in the EU. Pegcetacoplan, the active ingredient, is also used for a rare blood disorder. Despite setbacks, analysts had projected Syfovre as a potential blockbuster drug with significant sales potential.","https://pharmacontent.blob.core.windows.net/images/638561941683168309-668e3ab69a6becc26a556a5d.jpg",https://medsii.azureedge.net/images/638561946585696543-668e3c847b1ce3019a6b6396.jpg,Eureka News,http://dx.doi.org/10.1371/journal.pmed.1004419
